id,indices,key,state
GYR_00000001000_@3@1@water,55662#316212#551239#805408#1079783,GYR,water
CTB_00000001000_@3@1@water,127819#726130#1265830#1849489#2479546,CTB,water
CTR_00000001000_@3@1@water,126673#719616#1254475#1832897#2457303,CTR,water
CV1_00000001000_@3@1@water,70623#401201#699396#1021878#1369997,CV1,water
VRY_00000001000_@3@1@water,71288#404982#705987#1031509#1382908,VRY,water
PRS_00000001000_@3@1@water,2618#14867#25918#37867#50767,PRS,water
SMG_00000001000_@3@1@water,120160#682617#1189977#1738660#2330963,SMG,water
WTF_00000001000_@3@1@water,2618#14867#25918#37867#50767,WTF,water
AC1_00000001000_@3@2@air,24716#211377#391546,AC1,air
GYR_00000001000_@3@2@air,26143#223581#414152,GYR,air
CTB_00000001000_@3@2@air,60139#514323#952709,CTB,air
CTR_00000001000_@3@2@air,59454#508460#941848,CTR,air
CV1_00000001000_@3@2@air,33289#284696#527357,CV1,air
VRY_00000001000_@3@2@air,33500#286500#530700,VRY,air
SMG_00000001000_@3@2@air,56403#482365#893511,SMG,air
AC1_00000001000_@3@2@water,28016#279771#508364#723867#991734,AC1,water
GYR_00000001000_@3@2@water,29623#295824#537534#765401#1048638,GYR,water
CTB_00000001000_@3@2@water,67930#678372#1232652#1755190#2404700,CTB,water
CTR_00000001000_@3@2@water,67349#672566#1222103#1740169#2384121,CTR,water
CV1_00000001000_@3@2@water,37538#374862#681152#969901#1328813,CV1,water
VRY_00000001000_@3@2@water,37912#378595#687935#979560#1342047,VRY,water
PRS_00000001000_@3@2@water,1391#13891#25242#35941#49241,PRS,water
SMG_00000001000_@3@2@water,63850#637624#1158610#1649761#2260256,SMG,water
WTF_00000001000_@3@2@water,1391#13891#25242#35941#49241,WTF,water
AC1_00000001000_@3@3@air,38740#215032#413546,AC1,air
GYR_00000001000_@3@3@air,41314#227867#437935,GYR,air
CTB_00000001000_@3@3@air,94784#522781#1004727,CTB,air
CTR_00000001000_@3@3@air,94074#518864#997198,CTR,air
CV1_00000001000_@3@3@air,51944#288322#554495,CV1,air
VRY_00000001000_@3@3@air,52300#290300#558300,VRY,air
SMG_00000001000_@3@3@air,88263#489914#942195,SMG,air
AC1_00000001000_@3@3@water,31753#277399#499889#759629#1006281,AC1,water
GYR_00000001000_@3@3@water,33579#293349#528633#803308#1064143,GYR,water
CTB_00000001000_@3@3@water,77077#673353#1213423#1843911#2442631,CTB,water
CTR_00000001000_@3@3@water,76458#667949#1203686#1829115#2423031,CTR,water
CV1_00000001000_@3@3@water,42616#372298#670903#1019502#1350535,CV1,water
VRY_00000001000_@3@3@water,43007#375716#677062#1028860#1362932,VRY,water
PRS_00000001000_@3@3@water,1577#13777#24827#37727#49977,PRS,water
SMG_00000001000_@3@3@water,72425#632716#1140192#1732631#2295218,SMG,water
WTF_00000001000_@3@3@water,1577#13777#24827#37727#49977,WTF,water
AC1_00000001000_@3@4@air,31589#229851#438988,AC1,air
GYR_00000001000_@3@4@air,33419#243165#464417,GYR,air
CTB_00000001000_@3@4@air,76559#557064#1063925,CTB,air
CTR_00000001000_@3@4@air,76012#553088#1056332,CTR,air
CV1_00000001000_@3@4@air,41734#306199#585171,CV1,air
VRY_00000001000_@3@4@air,42700#310700#593400,VRY,air
SMG_00000001000_@3@4@air,72105#524658#1002034,SMG,air
AC1_00000001000_@3@4@water,25306#285010#487337#767172#1024862,AC1,water
GYR_00000001000_@3@4@water,26725#300989#514659#810183#1082321,GYR,water
CTB_00000001000_@3@4@water,61369#691164#1181818#1860434#2485347,CTB,water
CTR_00000001000_@3@4@water,60836#685160#1171552#1844274#2463758,CTR,water
CV1_00000001000_@3@4@water,33475#381428#652508#1027434#1372689,CV1,water
VRY_00000001000_@3@4@water,34231#385523#659204#1037729#1386298,VRY,water
PRS_00000001000_@3@4@water,1257#14157#24207#38107#50907,PRS,water
SMG_00000001000_@3@4@water,57675#649563#1110685#1748455#2335755,SMG,water
WTF_00000001000_@3@4@water,1257#14155#24204#38102#50900,WTF,water
AC1_00000001000_@3@5@air,47516#230210#442813,AC1,air
GYR_00000001000_@3@5@air,50429#244325#469963,GYR,air
CTB_00000001000_@3@5@air,115454#559367#1075954,CTB,air
CTR_00000001000_@3@5@air,114834#556366#1070182,CTR,air
CV1_00000001000_@3@5@air,63821#309208#594768,CV1,air
VRY_00000001000_@3@5@air,64500#312500#601101,VRY,air
SMG_00000001000_@3@5@air,108633#526322#1012391,SMG,air
AC1_00000001000_@3@5@water,10291#274092#512721#746315#1003068,AC1,water
GYR_00000001000_@3@5@water,10878#289747#542006#788943#1060361,GYR,water
CTB_00000001000_@3@5@water,24963#664892#1243760#1810415#2433247,CTB,water
CTR_00000001000_@3@5@water,24766#659652#1233958#1796148#2414072,CTR,water
CV1_00000001000_@3@5@water,13787#367223#686934#999900#1343893,CV1,water
VRY_00000001000_@3@5@water,13941#371326#694609#1011072#1358908,VRY,water
PRS_00000001000_@3@5@water,511#13611#25461#37061#49811,PRS,water
SMG_00000001000_@3@5@water,23478#625360#1169809#1702773#2288573,SMG,water
WTF_00000001000_@3@5@water,511#13611#25461#37061#49811,WTF,water
AC1_00000010000_@1@1@air,19488#239463#410571,AC1,air
GYR_00000010000_@1@1@air,20546#252465#432863,GYR,air
CTB_00000010000_@1@1@air,47291#581103#996329,CTB,air
CTR_00000010000_@1@1@air,46904#576339#988162,CTR,air
CV1_00000010000_@1@1@air,25941#318759#546529,CV1,air
VRY_00000010000_@1@1@air,26400#324400#556200,VRY,air
SMG_00000010000_@1@1@air,44489#546673#937297,SMG,air
AC1_00000010000_@1@1@water,29803#269266#514765#775357#1008784,AC1,water
GYR_00000010000_@1@1@water,31558#285126#545087#821029#1068205,GYR,water
CTB_00000010000_@1@1@water,72388#654026#1250327#1883287#2450262,CTB,water
CTR_00000010000_@1@1@water,71827#648958#1240639#1868693#2431275,CTR,water
CV1_00000010000_@1@1@water,39990#361306#690722#1040390#1353606,CV1,water
VRY_00000010000_@1@1@water,40403#365041#697862#1051144#1367598,VRY,water
PRS_00000010000_@1@1@water,1481#13381#25581#38531#50131,PRS,water
SMG_00000010000_@1@1@water,68055#614885#1175500#1770579#2303622,SMG,water
WTF_00000010000_@1@1@water,1481#13381#25581#38531#50131,WTF,water
AC1_00000010000_@1@2@air,42565#232890#414289,AC1,air
GYR_00000010000_@1@2@air,44905#245694#437065,GYR,air
CTB_00000010000_@1@2@air,103292#565153#1005352,CTB,air
CTR_00000010000_@1@2@air,102578#561245#998401,CTR,air
CV1_00000010000_@1@2@air,56909#311370#553897,CV1,air
VRY_00000010000_@1@2@air,57700#315700#561600,VRY,air
SMG_00000010000_@1@2@air,96456#527746#938810,SMG,air
AC1_00000010000_@1@2@water,18074#267634#518200#760715#1009269,AC1,water
GYR_00000010000_@1@2@water,19461#283477#548558#805122#1068074,GYR,water
CTB_00000010000_@1@2@water,44645#650330#1258457#1847045#2450287,CTB,water
CTR_00000010000_@1@2@water,44305#645368#1248855#1832953#2431592,CTR,water
CV1_00000010000_@1@2@water,24230#358788#694696#1019811#1353021,CV1,water
VRY_00000010000_@1@2@water,24480#362492#701867#1030339#1366989,VRY,water
PRS_00000010000_@1@2@water,914#13314#25764#37814#50164,PRS,water
SMG_00000010000_@1@2@water,41973#611402#1183127#1736484#2303617,SMG,water
WTF_00000010000_@1@2@water,914#13314#25764#37814#50164,WTF,water
AC1_00000010000_@1@3@air,31041#217576#411410,AC1,air
GYR_00000010000_@1@3@air,32890#230538#435920,GYR,air
CTB_00000010000_@1@3@air,75513#529307#1000857,CTB,air
CTR_00000010000_@1@3@air,74797#524284#991360,CTR,air
CV1_00000010000_@1@3@air,41601#291601#551384,CV1,air
VRY_00000010000_@1@3@air,42100#295100#558000,VRY,air
SMG_00000010000_@1@3@air,70521#494316#934695,SMG,air
AC1_00000010000_@1@3@water,31498#268129#514829#771599#996147,AC1,water
GYR_00000010000_@1@3@water,33309#283552#544444#815984#1053449,GYR,water
CTB_00000010000_@1@3@water,76435#650670#1249341#1872447#2417360,CTB,water
CTR_00000010000_@1@3@water,75078#644933#1239038#1857392#2398149,CTR,water
CV1_00000010000_@1@3@water,42236#359545#690356#1034670#1335776,CV1,water
VRY_00000010000_@1@3@water,42689#363401#697760#1045766#1350101,VRY,water
PRS_00000010000_@1@3@water,1564#13314#25564#38314#49464,PRS,water
SMG_00000010000_@1@3@water,71795#611174#1173505#1758788#2270624,SMG,water
WTF_00000010000_@1@3@water,1565#13316#25568#38320#49471,WTF,water
AC1_00000010000_@1@4@air,48042#231338#408942,AC1,air
GYR_00000010000_@1@4@air,50909#245146#433352,GYR,air
CTB_00000010000_@1@4@air,116810#562483#994318,CTB,air
CTR_00000010000_@1@4@air,115556#556445#983646,CTR,air
CV1_00000010000_@1@4@air,64434#310271#548476,CV1,air
VRY_00000010000_@1@4@air,65000#313000#553300,VRY,air
SMG_00000010000_@1@4@air,108870#524248#926730,SMG,air
AC1_00000010000_@1@4@water,14410#260619#498755#753036#993191,AC1,water
GYR_00000010000_@1@4@water,15213#275139#526543#794992#1048526,GYR,water
CTB_00000010000_@1@4@water,34899#631201#1207952#1823804#2405443,CTB,water
CTR_00000010000_@1@4@water,34615#626065#1198123#1808965#2385871,CTR,water
CV1_00000010000_@1@4@water,19292#348924#667748#1008187#1329714,CV1,water
VRY_00000010000_@1@4@water,19486#352436#674470#1018337#1343100,VRY,water
PRS_00000010000_@1@4@water,714#12914#24714#37314#49214,PRS,water
SMG_00000010000_@1@4@water,32776#592807#1134476#1712869#2259129,SMG,water
WTF_00000010000_@1@4@water,714#12914#24714#37314#49214,WTF,water
AC1_00000010000_@1@5@air,25909#205278#396825,AC1,air
GYR_00000010000_@1@5@air,27335#216572#418658,GYR,air
CTB_00000010000_@1@5@air,62917#498489#963638,CTB,air
CTR_00000010000_@1@5@air,62401#494401#955734,CTR,air
CV1_00000010000_@1@5@air,34705#274968#531544,CV1,air
VRY_00000010000_@1@5@air,35100#278100#537600,VRY,air
SMG_00000010000_@1@5@air,58793#465820#900484,SMG,air
AC1_00000010000_@1@5@water,37102#305811#537696#782519#1028338,AC1,water
GYR_00000010000_@1@5@water,39678#327040#575023#836842#1099725,GYR,water
CTB_00000010000_@1@5@water,91120#751050#1320545#1921815#2525529,CTB,water
CTR_00000010000_@1@5@water,90296#744261#1308609#1904444#2502701,CTR,water
CV1_00000010000_@1@5@water,50390#415339#730276#1062785#1396646,CV1,water
VRY_00000010000_@1@5@water,50864#419244#737142#1072777#1409776,VRY,water
PRS_00000010000_@1@5@water,1864#15364#27014#39314#51664,PRS,water
SMG_00000010000_@1@5@water,85544#705092#1239739#1804216#2370988,SMG,water
WTF_00000010000_@1@5@water,1864#15364#27014#39314#51664,WTF,water
AC1_00000010000_@2@1@air,13895#215661#411589,AC1,air
GYR_00000010000_@2@1@air,14641#227240#433688,GYR,air
CTB_00000010000_@2@1@air,33742#523705#999490,CTB,air
CTR_00000010000_@2@1@air,33423#518756#990046,CTR,air
CV1_00000010000_@2@1@air,18566#288159#549950,CV1,air
VRY_00000010000_@2@1@air,18800#291800#556900,VRY,air
SMG_00000010000_@2@1@air,31702#492053#939082,SMG,air
AC1_00000010000_@2@1@water,46324#302557#553746#792829#1081343,AC1,water
GYR_00000010000_@2@1@water,48586#319095#584279#836684#1141273,GYR,water
CTB_00000010000_@2@1@water,111489#732230#1340751#1919946#2618891,CTB,water
CTR_00000010000_@2@1@water,110596#726362#1330006#1904559#2597902,CTR,water
CV1_00000010000_@2@1@water,61679#405091#741742#1062169#1448845,CV1,water
VRY_00000010000_@2@1@water,62251#408847#748619#1072017#1462278,VRY,water
PRS_00000010000_@2@1@water,2281#14981#27431#39281#53581,PRS,water
SMG_00000010000_@2@1@water,104695#687605#1259041#1802938#2459286,SMG,water
WTF_00000010000_@2@1@water,2281#14981#27431#39281#53581,WTF,water
AC1_00000010000_@2@2@air,26951#232784#399820,AC1,air
GYR_00000010000_@2@2@air,28437#245615#421857,GYR,air
CTB_00000010000_@2@2@air,65289#563921#968566,CTB,air
CTR_00000010000_@2@2@air,64712#558934#960001,CTR,air
CV1_00000010000_@2@2@air,35992#310873#533942,CV1,air
VRY_00000010000_@2@2@air,36400#314400#540001,VRY,air
SMG_00000010000_@2@2@air,60968#526598#904462,SMG,air
AC1_00000010000_@2@2@water,33582#305019#538113#786342#1028516,AC1,water
GYR_00000010000_@2@2@water,35444#321930#567947#829938#1085539,GYR,water
CTB_00000010000_@2@2@water,81333#738737#1303273#1904468#2490999,CTB,water
CTR_00000010000_@2@2@water,80660#732629#1292498#1888722#2470404,CTR,water
CV1_00000010000_@2@2@water,44931#408103#719972#1052092#1376111,CV1,water
VRY_00000010000_@2@2@water,45425#412586#727880#1063648#1391226,VRY,water
PRS_00000010000_@2@2@water,1664#15114#26664#38964#50964,PRS,water
SMG_00000010000_@2@2@water,76396#693894#1224161#1788862#2339790,SMG,water
WTF_00000010000_@2@2@water,1664#15114#26664#38964#50964,WTF,water
AC1_00000010000_@2@3@air,14903#187651#391389,AC1,air
GYR_00000010000_@2@3@air,15733#198109#413202,GYR,air
CTB_00000010000_@2@3@air,36190#455701#950472,CTB,air
CTR_00000010000_@2@3@air,35712#449685#937923,CTR,air
CV1_00000010000_@2@3@air,19988#251681#524941,CV1,air
VRY_00000010000_@2@3@air,20101#253100#527900,VRY,air
SMG_00000010000_@2@3@air,33961#427635#891934,SMG,air
AC1_00000010000_@2@3@water,35604#291936#524047#782397#1033683,AC1,water
GYR_00000010000_@2@3@water,37515#307601#552167#824380#1089149,GYR,water
CTB_00000010000_@2@3@water,86242#707143#1269376#1895166#2503844,CTB,water
CTR_00000010000_@2@3@water,85507#701115#1258556#1879012#2482502,CTR,water
CV1_00000010000_@2@3@water,47619#390448#700883#1046412#1382492,CV1,water
VRY_00000010000_@2@3@water,48105#394432#708035#1057089#1396598,VRY,water
PRS_00000010000_@2@3@water,1764#14464#25964#38764#51214,PRS,water
SMG_00000010000_@2@3@water,81028#664392#1192634#1780591#2352471,SMG,water
WTF_00000010000_@2@3@water,1764#14464#25964#38764#51214,WTF,water
AC1_00000010000_@2@4@air,37981#232696#416602,AC1,air
GYR_00000010000_@2@4@air,39926#244614#437939,GYR,air
CTB_00000010000_@2@4@air,91899#563036#1008019,CTB,air
CTR_00000010000_@2@4@air,90684#555589#994686,CTR,air
CV1_00000010000_@2@4@air,50629#310187#555336,CV1,air
VRY_00000010000_@2@4@air,51300#314300#562701,VRY,air
SMG_00000010000_@2@4@air,86398#529330#947674,SMG,air
AC1_00000010000_@2@4@water,29530#294774#543881#782902#1037052,AC1,water
GYR_00000010000_@2@4@water,31172#311159#574112#826420#1094696,GYR,water
CTB_00000010000_@2@4@water,71566#714388#1318102#1897374#2513310,CTB,water
CTR_00000010000_@2@4@water,70947#708204#1306692#1880950#2491554,CTR,water
CV1_00000010000_@2@4@water,39562#394910#728639#1048858#1389343,CV1,water
VRY_00000010000_@2@4@water,39934#398626#735497#1058729#1402419,VRY,water
PRS_00000010000_@2@4@water,1464#14614#26964#38814#51414,PRS,water
SMG_00000010000_@2@4@water,67161#670417#1236972#1780590#2358615,SMG,water
WTF_00000010000_@2@4@water,1463#14603#26943#38784#51374,WTF,water
AC1_00000010000_@2@5@air,44488#238846#498825,AC1,air
GYR_00000010000_@2@5@air,46881#251694#524990,GYR,air
CTB_00000010000_@2@5@air,107909#579337#1199990,CTB,air
CTR_00000010000_@2@5@air,106954#574207#1199223,CTR,air
CV1_00000010000_@2@5@air,59301#318370#664912,CV1,air
VRY_00000010000_@2@5@air,60200#323200#674990,VRY,air
SMG_00000010000_@2@5@air,101259#543634#1135372,SMG,air
AC1_00000010000_@2@5@water,28540#267718#527079#756165#1017545,AC1,water
GYR_00000010000_@2@5@water,30075#282118#555431#796839#1072278,GYR,water
CTB_00000010000_@2@5@water,69095#648140#1276050#1830663#2463459,CTB,water
CTR_00000010000_@2@5@water,68541#642948#1265827#1815997#2443723,CTR,water
CV1_00000010000_@2@5@water,38201#358336#705486#1012113#1361966,CV1,water
VRY_00000010000_@2@5@water,38595#362036#712772#1022565#1376030,VRY,water
PRS_00000010000_@2@5@water,1414#13264#26114#37464#50414,PRS,water
SMG_00000010000_@2@5@water,64910#608879#1198752#1719769#2314233,SMG,water
WTF_00000010000_@2@5@water,1414#13264#26114#37464#50414,WTF,water
AC1_00000010000_@3@1@air,46992#226818#422925,AC1,air
GYR_00000010000_@3@1@air,49453#238697#445075,GYR,air
CTB_00000010000_@3@1@air,114114#550798#1027018,CTB,air
CTR_00000010000_@3@1@air,112889#544890#1016001,CTR,air
CV1_00000010000_@3@1@air,62423#302844#565031,CV1,air
VRY_00000010000_@3@1@air,63500#306500#571501,VRY,air
SMG_00000010000_@3@1@air,107151#517192#964355,SMG,air
AC1_00000010000_@3@1@water,41893#305607#541139#779690#1036359,AC1,water
GYR_00000010000_@3@1@water,44320#323314#572493#824865#1096405,GYR,water
CTB_00000010000_@3@1@water,101754#742296#1314383#1893805#2517234,CTB,water
CTR_00000010000_@3@1@water,100847#735682#1302672#1876931#2494805,CTR,water
CV1_00000010000_@3@1@water,55774#409587#725588#1045640#1390000,CV1,water
VRY_00000010000_@3@1@water,56815#414466#733894#1057418#1405514,VRY,water
PRS_00000010000_@3@1@water,2081#15181#26881#38731#51482,PRS,water
SMG_00000010000_@3@1@water,95552#697056#1234277#1778385#2363818,SMG,water
WTF_00000010000_@3@1@water,2081#15181#26881#38731#51482,WTF,water
AC1_00000010000_@3@2@air,41925#228664#423448,AC1,air
GYR_00000010000_@3@2@air,44207#241112#446501,GYR,air
CTB_00000010000_@3@2@air,101624#554279#1026436,CTB,air
CTR_00000010000_@3@2@air,100284#546970#1012901,CTR,air
CV1_00000010000_@3@2@air,56092#305937#566545,CV1,air
VRY_00000010000_@3@2@air,56800#309800#573700,VRY,air
SMG_00000010000_@3@2@air,95369#520162#963257,SMG,air
AC1_00000010000_@3@2@water,35270#284603#539991#775191#996259,AC1,water
GYR_00000010000_@3@2@water,37246#300540#570231#818602#1052050,GYR,water
CTB_00000010000_@3@2@water,85490#689837#1308864#1878956#2414794,CTB,water
CTR_00000010000_@3@2@water,84783#684132#1298040#1863417#2394824,CTR,water
CV1_00000010000_@3@2@water,47259#381338#723532#1038676#1334884,CV1,water
VRY_00000010000_@3@2@water,47728#385124#730717#1048990#1348139,VRY,water
PRS_00000010000_@3@2@water,1747#14098#26747#38397#49347,PRS,water
SMG_00000010000_@3@2@water,80279#647789#1229085#1764429#2267606,SMG,water
WTF_00000010000_@3@2@water,1749#14109#26768#38428#49386,WTF,water
AC1_00000010000_@3@3@air,19399#199318#371092,AC1,air
GYR_00000010000_@3@3@air,20391#209505#390059,GYR,air
CTB_00000010000_@3@3@air,47053#483459#900110,CTB,air
CTR_00000010000_@3@3@air,46548#478270#890448,CTR,air
CV1_00000010000_@3@3@air,25857#265671#494629,CV1,air
VRY_00000010000_@3@3@air,26200#269201#501200,VRY,air
SMG_00000010000_@3@3@air,44181#453943#845157,SMG,air
AC1_00000010000_@3@3@water,45672#287750#552017#780982#1030119,AC1,water
GYR_00000010000_@3@3@water,48149#303350#581945#823323#1085968,GYR,water
CTB_00000010000_@3@3@water,110688#697371#1337833#1892737#2496532,CTB,water
CTR_00000010000_@3@3@water,109758#691512#1326594#1876836#2475558,CTR,water
CV1_00000010000_@3@3@water,61196#385554#739645#1046434#1380252,CV1,water
VRY_00000010000_@3@3@water,61740#388981#746219#1055734#1392519,VRY,water
PRS_00000010000_@3@3@water,2264#14264#27365#38714#51064,PRS,water
SMG_00000010000_@3@3@water,103848#654276#1255159#1775772#2342254,SMG,water
WTF_00000010000_@3@3@water,2264#14264#27365#38714#51064,WTF,water
AC1_00000010000_@3@4@air,21919#212961#430957,AC1,air
GYR_00000010000_@3@4@air,23183#225251#455827,GYR,air
CTB_00000010000_@3@4@air,53158#516494#1045199,CTB,air
CTR_00000010000_@3@4@air,52589#510960#1034001,CTR,air
CV1_00000010000_@3@4@air,29379#285449#577647,CV1,air
VRY_00000010000_@3@4@air,29600#287600#582000,VRY,air
SMG_00000010000_@3@4@air,49919#485019#981505,SMG,air
AC1_00000010000_@3@4@water,20141#283503#508521#763811#1014056,AC1,water
GYR_00000010000_@3@4@water,21241#298990#536300#805536#1069450,GYR,water
CTB_00000010000_@3@4@water,48799#686896#1232090#1850628#2456943,CTB,water
CTR_00000010000_@3@4@water,48402#681306#1222064#1835569#2436949,CTR,water
CV1_00000010000_@3@4@water,26951#379366#680472#1022085#1356946,CV1,water
VRY_00000010000_@3@4@water,27251#383585#688038#1033449#1372034,VRY,water
PRS_00000010000_@3@4@water,998#14048#25198#37848#50249,PRS,water
SMG_00000010000_@3@4@water,45831#645119#1157155#1738074#2307512,SMG,water
WTF_00000010000_@3@4@water,998#14048#25198#37848#50249,WTF,water
AC1_00000010000_@3@5@air,36933#220117#416524,AC1,air
GYR_00000010000_@3@5@air,39087#232954#440814,GYR,air
CTB_00000010000_@3@5@air,89682#534505#1011434,CTB,air
CTR_00000010000_@3@5@air,88889#529779#1002490,CTR,air
CV1_00000010000_@3@5@air,49040#294414#557499,CV1,air
VRY_00000010000_@3@5@air,50000#298000#563900,VRY,air
SMG_00000010000_@3@5@air,84314#502509#950887,SMG,air
AC1_00000010000_@3@5@water,20461#267648#499700#756975#1009206,AC1,water
GYR_00000010000_@3@5@water,21582#282304#527063#798427#1064470,GYR,water
CTB_00000010000_@3@5@water,49595#648734#1211192#1834787#2446154,CTB,water
CTR_00000010000_@3@5@water,49178#643284#1201016#1819370#2425601,CTR,water
CV1_00000010000_@3@5@water,27416#358617#669540#1014259#1352220,CV1,water
VRY_00000010000_@3@5@water,27684#362129#676098#1024194#1365465,VRY,water
PRS_00000010000_@3@5@water,1014#13264#24765#37515#50014,PRS,water
SMG_00000010000_@3@5@water,46566#609116#1137224#1722736#2296766,SMG,water
WTF_00000010000_@3@5@water,1015#13275#24784#37544#50054,WTF,water
AC1_00000100000_@1@1@air,14361#196940#358301,AC1,air
